iter	Passed	Remaining
4778	43179	1996
4779	43188	1987
4780	43197	1978
4781	43206	1969
4782	43215	1960
4783	43224	1951
4784	43234	1942
4785	43243	1933
4786	43252	1924
4787	43261	1915
4788	43271	1906
4789	43280	1897
4790	43290	1888
4791	43299	1879
4792	43308	1870
4793	43317	1861
4794	43325	1852
4795	43334	1843
4796	43343	1834
4797	43352	1825
4798	43361	1816
4799	43370	1807
4800	43379	1798
4801	43388	1789
4802	43397	1779
4803	43405	1770
4804	43414	1761
4805	43423	1752
4806	43431	1743
4807	43440	1734
4808	43448	1725
4809	43457	1716
4810	43466	1707
4811	43475	1698
4812	43484	1689
4813	43493	1680
4814	43501	1671
4815	43510	1662
4816	43519	1653
4817	43527	1644
4818	43536	1635
4819	43544	1626
4820	43553	1617
4821	43561	1608
4822	43570	1599
4823	43579	1589
4824	43588	1580
4825	43596	1571
4826	43605	1562
4827	43615	1553
4828	43623	1544
4829	43632	1535
4830	43641	1526
4831	43650	1517
4832	43658	1508
4833	43667	1499
4834	43676	1490
4835	43685	1481
4836	43694	1472
4837	43703	1463
4838	43712	1454
4839	43720	1445
4840	43729	1436
4841	43738	1427
4842	43746	1418
4843	43755	1409
4844	43764	1400
4845	43773	1391
4846	43781	1382
4847	43790	1372
4848	43799	1363
4849	43807	1354
4850	43816	1345
4851	43825	1336
4852	43835	1327
4853	43844	1318
4854	43852	1309
4855	43861	1300
4856	43871	1291
4857	43880	1282
4858	43889	1273
4859	43898	1264
4860	43907	1255
4861	43915	1246
4862	43924	1237
4863	43933	1228
4864	43942	1219
4865	43950	1210
4866	43959	1201
4867	43968	1192
4868	43976	1183
4869	43987	1174
4870	43995	1165
4871	44004	1156
4872	44013	1147
4873	44022	1138
4874	44031	1129
4875	44039	1119
4876	44048	1110
4877	44057	1101
4878	44066	1092
4879	44076	1083
4880	44085	1074
4881	44093	1065
4882	44102	1056
4883	44111	1047
4884	44120	1038
4885	44129	1029
4886	44138	1020
4887	44147	1011
4888	44155	1002
4889	44164	993
4890	44173	984
4891	44184	975
4892	44192	966
4893	44201	957
4894	44210	948
4895	44221	939
4896	44229	930
4897	44238	921
4898	44246	912
4899	44255	903
4900	44264	894
4901	44273	885
4902	44282	876
4903	44291	867
4904	44299	857
4905	44308	848
4906	44317	839
4907	44325	830
4908	44334	821
4909	44342	812
4910	44351	803
4911	44359	794
4912	44368	785
4913	44377	776
4914	44385	767
4915	44394	758
4916	44402	749
4917	44413	740
4918	44422	731
4919	44431	722
4920	44440	713
4921	44449	704
4922	44458	695
4923	44467	686
4924	44477	677
4925	44485	668
4926	44494	659
4927	44503	650
4928	44511	641
4929	44520	632
4930	44529	623
4931	44537	614
4932	44548	605
4933	44557	596
4934	44565	586
4935	44574	577
4936	44583	568
4937	44591	559
4938	44600	550
4939	44609	541
4940	44617	532
4941	44626	523
4942	44635	514
4943	44643	505
4944	44652	496
4945	44660	487
4946	44669	478
4947	44679	469
4948	44688	460
4949	44696	451
4950	44705	442
4951	44713	433
4952	44722	424
4953	44731	415
4954	44741	406
4955	44749	397
4956	44758	388
4957	44766	379
4958	44775	370
4959	44784	361
4960	44793	352
4961	44802	343
4962	44811	334
4963	44820	325
4964	44829	316
4965	44837	306
4966	44846	297
4967	44855	288
4968	44864	279
4969	44873	270
4970	44882	261
4971	44891	252
4972	44901	243
4973	44910	234
4974	44919	225
4975	44928	216
4976	44937	207
4977	44945	198
4978	44954	189
4979	44963	180
4980	44972	171
4981	44981	162
4982	44989	153
4983	44998	144
4984	45007	135
4985	45016	126
4986	45025	117
4987	45033	108
4988	45043	99
4989	45052	90
4990	45061	81
4991	45070	72
4992	45079	63
4993	45088	54
4994	45097	45
4995	45107	36
4996	45117	27
4997	45126	18
4998	45135	9
4999	45143	0
