iter	Logloss
4340	0.2042359878
4341	0.2042247477
4342	0.2042134381
4343	0.204202626
4344	0.2041922203
4345	0.2041814289
4346	0.204171182
4347	0.2041613147
4348	0.2041033106
4349	0.2040588971
4350	0.2040261159
4351	0.2040157974
4352	0.2039916888
4353	0.2039705985
4354	0.2039388278
4355	0.2039281968
4356	0.2039031903
4357	0.2038508912
4358	0.2038326906
4359	0.2037966083
4360	0.2037801207
4361	0.203770298
4362	0.2037390889
4363	0.2037130876
4364	0.2036520642
4365	0.203601364
4366	0.2035600659
4367	0.2035500856
4368	0.2035102069
4369	0.2034604804
4370	0.2034412862
4371	0.2033838259
4372	0.2033653773
4373	0.2033552162
4374	0.2033457568
4375	0.2032865275
4376	0.2032302838
4377	0.2031721779
4378	0.203161994
4379	0.203151767
4380	0.2030903497
4381	0.2030775084
4382	0.2030327013
4383	0.2030228797
4384	0.2029688584
4385	0.202959306
4386	0.202948399
4387	0.202862385
4388	0.2028518245
4389	0.2027842215
4390	0.2027749868
4391	0.2027442918
4392	0.2027271706
4393	0.2027169403
4394	0.2027077738
4395	0.2026830572
4396	0.2026408305
4397	0.2025595615
4398	0.2025083774
4399	0.2024980153
4400	0.202448537
4401	0.2024386946
4402	0.2024290725
4403	0.2024103057
4404	0.2023996988
4405	0.2023391637
4406	0.2023289584
4407	0.2023118818
4408	0.2023027818
4409	0.202292557
4410	0.2022378054
4411	0.2022273311
4412	0.2022107745
4413	0.2021608659
4414	0.2021370474
4415	0.2021260982
4416	0.2020798616
4417	0.2020697717
4418	0.2020224705
4419	0.202012423
4420	0.2019811951
4421	0.2019638662
4422	0.2019468121
4423	0.2018887176
4424	0.201833062
4425	0.2018064781
4426	0.201796387
4427	0.2017867434
4428	0.2017766493
4429	0.2017576802
4430	0.2017474762
4431	0.2017375429
4432	0.201713524
4433	0.2017022179
4434	0.2016805476
4435	0.2016145023
4436	0.2016044788
4437	0.2015944535
4438	0.2015843172
4439	0.2015556106
4440	0.2015455644
4441	0.2014794731
4442	0.2014700543
4443	0.201407607
4444	0.2013583377
4445	0.201293944
4446	0.2012838977
4447	0.2012599293
4448	0.2012435263
4449	0.2012339304
4450	0.2011849786
4451	0.2011747972
4452	0.2011223522
4453	0.2010730439
4454	0.2010629087
4455	0.200998924
4456	0.200953615
4457	0.2009384309
4458	0.200928361
4459	0.2008871911
4460	0.2008775043
4461	0.2008428098
4462	0.2007856636
4463	0.2007757514
4464	0.2007581741
4465	0.2007396127
4466	0.2006816401
4467	0.2006441529
4468	0.2005953594
4469	0.2005619754
4470	0.2005453304
4471	0.2004607977
4472	0.2004510695
4473	0.2004414501
4474	0.2004308406
4475	0.2004202047
4476	0.2004022497
4477	0.2003922051
4478	0.2003570531
4479	0.2003469842
4480	0.2003276753
4481	0.2002790561
4482	0.2002693905
4483	0.2002594128
4484	0.2002273708
4485	0.2002050453
4486	0.2001637213
4487	0.2001429515
4488	0.2001134185
4489	0.2000501449
4490	0.200012181
4491	0.1999641835
4492	0.1999541413
4493	0.1999187745
4494	0.1998772326
4495	0.1998381738
4496	0.1998280149
4497	0.1998181267
4498	0.1998006686
4499	0.1997803973
4500	0.199770259
4501	0.1997597848
4502	0.1997050037
4503	0.1996950677
4504	0.1996824757
4505	0.1996656663
4506	0.1996394625
4507	0.1996227729
4508	0.1995977156
4509	0.1995786531
4510	0.1995617994
4511	0.1995520865
4512	0.1995425834
4513	0.199483249
4514	0.1994322075
4515	0.1993921349
4516	0.1993728313
4517	0.1993127369
4518	0.1992493449
4519	0.1992320435
4520	0.1991837622
4521	0.1991738721
4522	0.1991636456
4523	0.1991297846
4524	0.1991198297
4525	0.1990660681
4526	0.1990425233
4527	0.1990326362
4528	0.1990228163
4529	0.1990130387
4530	0.1990048365
4531	0.1989359579
4532	0.1989258003
4533	0.1989158453
4534	0.1988609508
4535	0.1988136341
4536	0.1988036341
4537	0.1987937199
4538	0.1987839212
4539	0.1987694081
4540	0.198759611
4541	0.1987492954
4542	0.1987394502
4543	0.19867991
4544	0.1986452534
4545	0.1986224943
4546	0.1986122692
4547	0.1985867649
4548	0.1985769408
4549	0.1985680675
4550	0.1985519386
4551	0.1985026519
4552	0.1984928098
4553	0.1984379508
4554	0.1984281761
4555	0.1984110068
4556	0.1983933438
4557	0.1983549437
4558	0.1983206042
4559	0.1982986833
4560	0.1982887257
4561	0.1982788157
4562	0.1982234992
4563	0.198206174
4564	0.1981893651
4565	0.1981795665
4566	0.1981327978
4567	0.1980903227
4568	0.1980800734
4569	0.1980363931
4570	0.1980265044
4571	0.1979812351
4572	0.1979257926
4573	0.1979159713
4574	0.1978986694
4575	0.1978890749
4576	0.1978792085
4577	0.1978694758
4578	0.1978604639
4579	0.1978506652
4580	0.197785956
4581	0.197769491
4582	0.1977596935
4583	0.1977500732
4584	0.1977362168
4585	0.1977254441
4586	0.1977100093
4587	0.1976868266
4588	0.1976674956
4589	0.1976577194
4590	0.1976480795
4591	0.1976383497
4592	0.1975851396
4593	0.1975595254
4594	0.1975443836
4595	0.1975163703
4596	0.1975042024
4597	0.1974944724
4598	0.197465832
4599	0.1974144279
4600	0.1973517295
4601	0.1973420856
4602	0.1972926511
4603	0.1972367055
4604	0.1972197838
4605	0.1972101188
4606	0.1972005002
4607	0.1971908802
4608	0.1971680545
4609	0.1971231545
4610	0.1971081068
4611	0.1970809778
4612	0.1970248102
4613	0.1970043288
4614	0.1969505921
4615	0.1969146754
4616	0.1968895782
4617	0.196875246
4618	0.1968271333
4619	0.1968174461
4620	0.1968076686
4621	0.1967935636
4622	0.1967840369
4623	0.1967632849
4624	0.1967548128
4625	0.1967453296
4626	0.1967026804
4627	0.1966570304
4628	0.1966469825
4629	0.1966373851
4630	0.1965877297
4631	0.1965424912
4632	0.1965253709
4633	0.1965162241
4634	0.1965065801
4635	0.1964894535
4636	0.1964705109
4637	0.196411545
4638	0.196402128
4639	0.1963488423
4640	0.1963397859
4641	0.1962997941
4642	0.1962902854
4643	0.1962732974
4644	0.1962632946
4645	0.1962529986
4646	0.1962091678
4647	0.1961889142
4648	0.196179452
4649	0.1961698548
4650	0.1961608444
4651	0.1961152205
4652	0.1960975146
4653	0.1960725934
4654	0.19605283
4655	0.1960343964
4656	0.1960013603
4657	0.1959511631
4658	0.1959416557
4659	0.1959176121
4660	0.1959081288
4661	0.1958988243
4662	0.1958897254
4663	0.1958724886
4664	0.1958194434
4665	0.1958107726
4666	0.1957695434
4667	0.1957568384
4668	0.1957472438
4669	0.1957121825
4670	0.1957022034
4671	0.1956525204
4672	0.1956430595
4673	0.1956334874
4674	0.1956241826
4675	0.1956147427
4676	0.1956052607
4677	0.1955955758
4678	0.1955861809
4679	0.1955549106
4680	0.195500114
4681	0.1954839379
4682	0.1954744109
4683	0.1954650385
4684	0.1954555775
4685	0.1954129456
4686	0.1953581585
4687	0.1953441435
4688	0.1953041288
4689	0.1952946227
4690	0.1952528079
4691	0.1952019306
4692	0.1951538305
4693	0.1951451551
4694	0.1951356503
4695	0.1951221119
4696	0.195112445
4697	0.1951034783
4698	0.19504886
4699	0.1950394453
4700	0.19502958
4701	0.1950001575
4702	0.1949831497
4703	0.1949143944
4704	0.1948982146
4705	0.1948893829
4706	0.1948806205
4707	0.1948696706
4708	0.1948545761
4709	0.1947873974
4710	0.1947781812
4711	0.1947679741
4712	0.1947586696
4713	0.1947136551
4714	0.1946946855
4715	0.1946852486
4716	0.1946568493
4717	0.194648646
4718	0.1946325351
4719	0.1946232546
4720	0.1945735563
4721	0.1945571075
4722	0.1945410877
4723	0.1945319635
4724	0.1945225717
4725	0.1945042575
4726	0.1944777152
4727	0.1944688387
4728	0.1944601888
4729	0.194450725
4730	0.1944401374
4731	0.1944314424
4732	0.1943723424
4733	0.1943564389
4734	0.1943471342
4735	0.1943366312
4736	0.1943272393
4737	0.1943180251
4738	0.1942996182
4739	0.1942901799
4740	0.1942510212
4741	0.1942415829
4742	0.1942243461
4743	0.1941648538
4744	0.1941511974
4745	0.1941113117
4746	0.1941016679
4747	0.1940925212
4748	0.1940832421
4749	0.1940676292
4750	0.1940572162
4751	0.194034887
4752	0.1940262361
4753	0.1940170457
4754	0.1940077214
4755	0.1939984422
4756	0.1939892292
4757	0.1939799935
4758	0.1939712083
4759	0.1939612515
4760	0.1939394703
4761	0.1939302332
4762	0.1939210439
4763	0.1939118758
4764	0.1938859901
4765	0.1938774064
4766	0.1938680593
4767	0.1938234704
4768	0.1938133107
4769	0.1937629302
4770	0.1937263702
4771	0.1937022408
4772	0.1936919683
4773	0.1936828224
4774	0.1936392313
4775	0.193602998
4776	0.1935574214
4777	0.1935432276
4778	0.1935173184
4779	0.1934476096
4780	0.1934383499
4781	0.1934227145
4782	0.1933805056
4783	0.1933366059
4784	0.1933017752
4785	0.1932925831
4786	0.1932559805
4787	0.1932463603
4788	0.1932303204
4789	0.1931814983
4790	0.193144903
4791	0.1931011462
4792	0.1930926513
4793	0.1930489084
4794	0.1930337932
4795	0.1930177953
4796	0.1929609853
4797	0.1929162941
4798	0.192906542
4799	0.1928964727
4800	0.1928676258
4801	0.1928585241
4802	0.1928281032
4803	0.1928124492
4804	0.1927952101
4805	0.1927860633
4806	0.1927456693
4807	0.1927355999
4808	0.1927263193
4809	0.1927182327
4810	0.1926679494
4811	0.1926586237
4812	0.1926199247
4813	0.192610844
4814	0.1925961986
4815	0.1925870533
4816	0.1925699546
4817	0.1925617304
4818	0.1925208309
4819	0.1925115068
4820	0.1925016646
4821	0.1924575118
4822	0.1924483665
4823	0.1924234689
4824	0.1923660594
4825	0.1923569366
4826	0.1923487588
4827	0.1923078969
4828	0.1922584177
4829	0.1922173221
4830	0.1921813232
4831	0.1921522374
4832	0.1921431371
4833	0.1921227932
4834	0.1921137846
4835	0.1920888874
4836	0.1920789961
4837	0.1920705055
4838	0.1920541287
4839	0.1920325909
4840	0.1920240327
4841	0.1920149562
4842	0.1920068233
4843	0.1919977003
4844	0.1919751044
4845	0.1919534354
4846	0.1919442689
4847	0.1919280254
4848	0.1919146405
4849	0.1919057189
4850	0.1918798125
4851	0.1918709573
4852	0.1918618795
4853	0.1918142403
4854	0.1917792178
4855	0.1917652986
4856	0.1917515542
4857	0.191742365
4858	0.191698213
4859	0.1916817214
4860	0.1916726899
4861	0.1916215251
4862	0.1915684223
4863	0.1915426204
4864	0.1915334074
4865	0.1915183097
4866	0.1915088957
4867	0.1914998362
4868	0.1914496854
4869	0.191431506
4870	0.1914172901
4871	0.1913698013
4872	0.1913373658
4873	0.1912727585
4874	0.191263681
4875	0.1912546433
4876	0.1912456135
4877	0.1911808684
4878	0.1911657049
4879	0.1911562665
4880	0.1911106746
4881	0.1911020236
4882	0.1910532158
4883	0.1910442956
4884	0.1910350124
4885	0.1910142848
4886	0.1910051662
4887	0.1909662241
4888	0.1909572348
4889	0.1908994429
4890	0.1908560052
4891	0.1908479619
4892	0.1908052924
4893	0.1907962833
4894	0.1907393936
4895	0.190730945
4896	0.1906821086
4897	0.1906722855
4898	0.1906546224
4899	0.1906396649
4900	0.1906026644
4901	0.1905933598
4902	0.1905850691
4903	0.1905760589
4904	0.1905596119
4905	0.1905298761
4906	0.1905180967
4907	0.1905096706
4908	0.1904927716
4909	0.1904759219
4910	0.1904601282
4911	0.1904471946
4912	0.1904311312
4913	0.1904222756
4914	0.190413761
4915	0.1903626952
4916	0.1903537976
4917	0.1903447647
4918	0.1903143079
4919	0.19029277
4920	0.1902605101
4921	0.1902514337
4922	0.1902421756
4923	0.1901822246
4924	0.1901733918
4925	0.190117309
4926	0.1901082778
4927	0.1900994255
4928	0.1900555829
4929	0.1900129723
4930	0.1900046157
4931	0.189956431
4932	0.189913711
4933	0.1898798767
4934	0.1898638807
4935	0.1898555704
4936	0.1898465587
4937	0.1898249314
4938	0.1898159212
4939	0.1897869271
4940	0.1897441057
4941	0.1897352307
4942	0.1897206097
4943	0.1897116221
4944	0.1896966851
4945	0.1896877185
4946	0.1896299641
4947	0.1896137882
4948	0.1896048005
4949	0.1895959466
4950	0.1895866676
4951	0.1895775658
4952	0.1895688724
4953	0.1895287554
4954	0.189485925
4955	0.1894764401
4956	0.1894674313
4957	0.1894148486
4958	0.1894060411
4959	0.1893971659
4960	0.189389237
4961	0.1893461777
4962	0.1893293274
4963	0.1893130368
4964	0.1892578134
4965	0.1892486216
4966	0.189194338
4967	0.1891855978
4968	0.1891378577
4969	0.1891172833
4970	0.189109039
4971	0.1890800171
4972	0.1890710064
4973	0.1890044873
4974	0.1889958049
4975	0.188980845
4976	0.1889637205
4977	0.1889319237
4978	0.1889229809
4979	0.1888802941
4980	0.1888669681
4981	0.188858104
4982	0.1888167034
4983	0.1888078506
4984	0.1887920025
4985	0.1887613559
4986	0.1887442241
4987	0.188735429
4988	0.1886980848
4989	0.1886507595
4990	0.188625574
4991	0.1885704056
4992	0.188513206
4993	0.1885043297
4994	0.188495343
4995	0.1884595003
4996	0.1884509532
4997	0.1884421568
4998	0.1884334731
4999	0.1884223105
